date,USD_JPY,EUR_JPY
2002-08-23,119.93,116.3
2002-08-26,119.71,116.13
2002-08-27,118.13,115.46
2002-08-28,118.07,116.02
2002-08-29,117.89,116.04
2002-08-30,118.33,116.35
2002-09-02,118.2,116.08
2002-09-03,117.29,116.23
2002-09-04,117.67,117.05
2002-09-05,117.63,117.34
2002-09-06,118.29,117.32
2002-09-09,119.25,116.79
2002-09-10,119.3,116.44
2002-09-11,119.94,116.93
2002-09-12,120.09,117.17
2002-09-13,120.22,117.94
2002-09-16,122.17,118.3
2002-09-17,122.96,118.64
2002-09-18,121.85,118.5
2002-09-19,121.1,118.85
2002-09-20,123.25,120.66
2002-09-23,123.12,121.04
2002-09-24,123.14,121.02
2002-09-25,122.8,119.99
2002-09-26,122.72,120.22
2002-09-27,122.52,119.81
2002-09-30,121.37,119.67
2002-10-01,122.37,120.67
2002-10-02,122.97,120.94
2002-10-03,122.82,121.47
2002-10-04,122.77,121.11
2002-10-07,124.23,121.84
2002-10-08,124.21,121.73
2002-10-09,124.2,121.89
2002-10-10,123.63,122.08
2002-10-11,124.31,122.53
2002-10-14,124.15,122.57
2002-10-15,124.93,122.56
2002-10-16,124.06,121.86
2002-10-17,124.29,121.34
2002-10-18,125.15,121.83
2002-10-21,124.67,121.53
2002-10-22,125.23,122.32
2002-10-23,123.96,121.17
2002-10-24,124.34,121.08
2002-10-25,124.15,121.21
2002-10-28,124.71,121.53
2002-10-29,123.43,121.21
2002-10-30,122.8,120.65
2002-10-31,122.71,121.04
2002-11-01,121.9,121.58
2002-11-04,122.54,121.85
2002-11-05,121.66,121.95
2002-11-06,122.39,121.84
2002-11-07,121.82,121.98
2002-11-08,120.66,121.95
2002-11-11,119.4,120.9
2002-11-12,119.64,120.61
2002-11-13,119.98,120.8
2002-11-14,119.71,120.85
2002-11-15,120.7,121.05
2002-11-18,121.19,121.98
2002-11-19,121.23,122.75
2002-11-20,122.44,122.67
2002-11-21,122.33,122.75
2002-11-22,122.59,122.88
2002-11-25,123.01,121.84
2002-11-26,122.02,120.92
2002-11-27,121.46,120.57
2002-11-28,122.18,121.37
2002-11-29,122.45,121.56
2002-12-02,124.75,123.14
2002-12-03,124.49,124.08
2002-12-04,124.53,124.75
2002-12-05,125.29,125.18
2002-12-06,124.95,125.02
2002-12-09,122.51,123.65
2002-12-10,123.29,124.66
2002-12-11,123.35,124.18
2002-12-12,122.64,124.55
2002-12-13,121.77,124.46
2002-12-16,121.07,123.64
2002-12-17,120.69,124.4
2002-12-18,121.44,124.35
2002-12-19,120.58,123.87
2002-12-20,120.71,123.79
2002-12-23,119.97,123.35
2002-12-24,120.22,123.78
2002-12-27,119.94,124.45
2002-12-30,119.24,124.27
2002-12-31,118.61,124.39
2003-01-02,119.09,124.4
2003-01-03,119.86,124.56
2003-01-06,118.61,124.4
2003-01-07,119.73,124.82
2003-01-08,120.36,124.9
2003-01-09,119.12,125.16
2003-01-10,119.7,125.72
2003-01-13,119.2,125.74
2003-01-14,118.22,125.04
2003-01-15,118.25,124.47
2003-01-16,118.08,124.74
2003-01-17,117.67,125.34
2003-01-20,118.24,125.96
2003-01-21,118.75,126.5
2003-01-22,118.04,126.51
2003-01-23,118.05,126.99
2003-01-24,118.14,127.4
2003-01-27,117.68,127.92
2003-01-28,118.5,128.08
2003-01-29,118.23,128.49
2003-01-30,119.31,128.23
2003-01-31,119.42,129.17
2003-02-03,120.49,129.27
2003-02-04,120.08,129.95
2003-02-05,119.43,130.3
2003-02-06,119.87,129.62
2003-02-07,120.02,129.49
2003-02-10,120.49,130.23
2003-02-11,121.46,130.04
2003-02-12,121.11,129.96
2003-02-13,121.19,130.38
2003-02-14,120.49,130.04
2003-02-17,120.22,128.83
2003-02-18,118.84,127.32
2003-02-19,119.03,127.56
2003-02-20,118.78,127.84
2003-02-21,118.75,128.7
2003-02-24,117.85,126.35
2003-02-25,117.15,126.22
2003-02-26,117.37,126.21
2003-02-27,116.85,126.45
2003-02-28,118.09,127.32
2003-03-03,117.98,127.42
2003-03-04,117.57,128.38
2003-03-05,117.43,128.77
2003-03-06,117.42,128.73
2003-03-07,116.57,128.68
2003-03-10,116.56,128.71
2003-03-11,116.73,129.34
2003-03-12,117.17,129.21
2003-03-13,118.37,128.6
2003-03-14,118.52,127.7
2003-03-17,117.73,127.16
2003-03-18,119.08,126.06
2003-03-19,119.28,126.08
2003-03-20,120.35,127.47
2003-03-21,120.9,127.82
2003-03-24,120.63,128.28
2003-03-25,119.93,128.22
2003-03-26,120.17,128.19
2003-03-27,119.73,128.39
2003-03-28,120.12,128.89
2003-03-31,118.57,129.18
2003-04-01,118.26,128.8
2003-04-02,118.86,128.72
2003-04-03,119.46,127.85
2003-04-04,120.06,128.7
2003-04-07,120.79,127.82
2003-04-08,119.98,127.9
2003-04-09,119.96,128.86
2003-04-10,119.56,129.18
2003-04-11,120.29,129.13
2003-04-14,120.78,129.68
2003-04-15,120.35,129.79
2003-04-16,120.33,130.39
2003-04-17,119.31,130.29
2003-04-22,119.74,131.37
2003-04-23,120.28,131.63
2003-04-24,119.94,132.03
2003-04-25,120.96,132.73
2003-04-28,120.22,132.54
2003-04-29,120.4,131.91
2003-04-30,119.47,132.98
2003-05-02,118.69,133.4
2003-05-05,118.97,133.46
2003-05-06,118.05,133.92
2003-05-07,116.93,133.62
2003-05-08,116.12,132.78
2003-05-09,117.53,134.76
2003-05-12,116.45,135.05
2003-05-13,116.7,134.41
2003-05-14,116.75,134.25
2003-05-15,115.95,132.85
2003-05-16,116.19,133.53
2003-05-19,116.66,135.93
2003-05-20,117.11,136.36
2003-05-21,117.16,136.95
2003-05-22,116.98,137.1
2003-05-23,116.94,137.87
2003-05-26,117.27,138.53
2003-05-27,116.74,138.93
2003-05-28,118.3,138.86
2003-05-29,118.69,139.53
2003-05-30,118.69,140.31
2003-06-02,118.79,138.65
2003-06-03,118.95,139.45
2003-06-04,118.55,138.6
2003-06-05,118.28,139.28
2003-06-06,117.9,139.28
2003-06-09,118.22,138.62
2003-06-10,118.15,138.22
2003-06-11,117.81,138.4
2003-06-12,117.73,138.14
2003-06-13,117.81,138.44
2003-06-16,117.62,139.43
2003-06-17,118.11,139.34
2003-06-18,118.55,138.69
2003-06-19,118.85,138.52
2003-06-20,118.35,137.94
2003-06-23,118.03,136.19
2003-06-24,117.88,136.33
2003-06-25,117.46,135.68
2003-06-26,118.77,135.78
2003-06-27,119.83,136.76
2003-06-30,120.17,137.32
2003-07-01,119.73,138.2
2003-07-02,119.08,137.36
2003-07-03,118.47,135.73
2003-07-04,118.09,135.4
2003-07-07,118.06,134.12
2003-07-08,118.12,133.78
2003-07-09,118.1,134.1
2003-07-10,117.71,133.51
2003-07-11,117.76,133.25
2003-07-14,117.65,132.93
2003-07-15,117.33,132.81
2003-07-16,118.45,131.93
2003-07-17,118.68,133.29
2003-07-18,119.13,133.49
2003-07-21,118.61,133.84
2003-07-22,119.17,135.18
2003-07-23,119.0,135.67
2003-07-24,119.04,136.5
2003-07-25,118.9,136.46
2003-07-28,119.44,137.23
2003-07-29,119.75,137.26
2003-07-30,119.94,136.97
2003-07-31,119.92,135.72
2003-08-01,120.54,134.63
2003-08-04,120.53,136.28
2003-08-05,120.44,136.49
2003-08-06,120.22,136.95
2003-08-07,119.89,136.11
2003-08-08,119.04,134.83
2003-08-11,118.51,133.86
2003-08-12,118.49,134.04
2003-08-13,119.05,134.25
2003-08-14,119.57,134.76
2003-08-15,119.14,134.0
2003-08-18,119.71,133.93
2003-08-19,119.58,132.32
2003-08-20,118.34,131.46
2003-08-21,117.87,129.76
2003-08-22,117.84,128.37
2003-08-25,117.42,127.85
2003-08-26,117.47,127.06
2003-08-27,117.92,128.62
2003-08-28,117.39,127.11
2003-08-29,116.46,127.26
2003-09-01,116.35,127.58
2003-09-02,117.01,126.94
2003-09-03,116.29,125.4
2003-09-04,116.83,126.39
2003-09-05,116.85,127.64
2003-09-08,116.89,129.41
2003-09-09,116.36,129.57
2003-09-10,116.82,130.51
2003-09-11,117.08,131.33
2003-09-12,117.07,130.79
2003-09-15,117.49,132.54
2003-09-16,116.28,130.64
2003-09-17,116.46,130.58
2003-09-18,115.28,130.15
2003-09-19,114.85,129.92
2003-09-22,111.93,128.36
2003-09-23,111.59,127.93
2003-09-24,111.47,127.81
2003-09-25,111.68,128.35
2003-09-26,112.1,128.77
2003-09-29,111.59,127.36
2003-09-30,110.54,128.8
2003-10-01,111.08,129.64
2003-10-02,110.91,129.68
2003-10-03,110.64,129.29
2003-10-06,111.11,128.66
2003-10-07,110.4,129.92
2003-10-08,109.8,129.36
2003-10-09,109.12,128.63
2003-10-10,108.46,127.85
2003-10-13,108.5,126.82
2003-10-14,109.84,127.79
2003-10-15,109.44,127.71
2003-10-16,109.73,127.45
2003-10-17,109.85,127.2
2003-10-20,110.25,128.21
2003-10-21,110.19,128.07
2003-10-22,109.58,128.14
2003-10-23,109.72,129.32
2003-10-24,109.52,129.02
2003-10-27,108.42,127.37
2003-10-28,108.53,126.69
2003-10-29,108.02,126.21
2003-10-30,108.19,126.97
2003-10-31,109.03,126.72
2003-11-03,110.2,127.71
2003-11-04,110.28,126.47
2003-11-05,109.56,125.7
2003-11-06,109.97,125.9
2003-11-07,110.14,125.82
2003-11-10,108.68,124.8
2003-11-11,108.75,125.03
2003-11-12,108.98,126.42
2003-11-13,108.47,126.69
2003-11-14,108.3,127.42
2003-11-17,108.93,128.56
2003-11-18,108.82,128.17
2003-11-19,109.0,129.82
2003-11-20,108.88,129.66
2003-11-21,108.72,129.37
2003-11-24,109.05,128.93
2003-11-25,109.99,129.41
2003-11-26,109.63,129.67
2003-11-27,109.22,129.99
2003-11-28,109.42,131.24
2003-12-01,109.34,131.41
2003-12-02,109.28,130.86
2003-12-03,108.45,131.25
2003-12-04,108.22,130.67
2003-12-05,108.21,130.79
2003-12-08,107.55,131.4
2003-12-09,107.24,131.45
2003-12-10,108.12,132.33
2003-12-11,108.21,131.87
2003-12-12,107.83,132.14
2003-12-15,108.0,132.09
2003-12-16,107.58,132.74
2003-12-17,107.61,132.76
2003-12-18,107.54,133.38
2003-12-19,107.61,133.63
2003-12-22,107.39,133.53
2003-12-23,107.48,133.19
2003-12-24,107.29,133.12
2003-12-29,106.95,133.68
2003-12-30,107.01,133.72
2003-12-31,106.93,135.05
2004-01-02,106.99,134.72
2004-01-05,106.29,134.53
2004-01-06,106.19,135.46
2004-01-07,106.18,134.63
2004-01-08,106.15,134.11
2004-01-09,106.92,136.18
2004-01-12,106.46,136.57
2004-01-13,106.39,135.64
2004-01-14,106.13,134.7
2004-01-15,106.13,134.09
2004-01-16,106.04,132.47
2004-01-19,107.03,132.43
2004-01-20,107.24,134.43
2004-01-21,106.97,134.86
2004-01-22,106.43,135.27
2004-01-23,105.96,134.48
2004-01-26,106.11,133.43
2004-01-27,105.86,132.51
2004-01-28,105.91,133.05
2004-01-29,105.98,132.13
2004-01-30,105.83,131.06
2004-02-02,105.59,131.57
2004-02-03,105.54,132.82
2004-02-04,105.43,132.04
2004-02-05,105.48,132.73
2004-02-06,106.58,133.54
2004-02-09,105.74,134.43
2004-02-10,105.38,134.51
2004-02-11,105.55,133.84
2004-02-12,105.48,135.04
2004-02-13,105.37,135.04
2004-02-16,105.48,134.39
2004-02-17,105.58,135.75
2004-02-18,105.78,135.65
2004-02-19,106.77,135.85
2004-02-20,107.8,136.51
2004-02-23,108.24,136.12
2004-02-24,108.36,136.48
2004-02-25,108.67,137.24
2004-02-26,109.61,136.4
2004-02-27,109.22,135.63
2004-03-01,109.16,136.28
2004-03-02,109.64,135.98
2004-03-03,110.2,133.81
2004-03-04,110.67,134.43
2004-03-05,111.14,135.5
2004-03-08,112.17,138.6
2004-03-09,111.4,137.7
2004-03-10,110.87,136.36
2004-03-11,110.62,135.58
2004-03-12,111.28,136.15
2004-03-15,110.78,136.02
2004-03-16,109.31,135.0
2004-03-17,108.36,132.75
2004-03-18,107.02,131.22
2004-03-19,106.93,132.0
2004-03-22,106.99,132.17
2004-03-23,106.85,131.17
2004-03-24,106.4,129.76
2004-03-25,106.1,128.72
2004-03-26,105.64,128.59
2004-03-29,105.74,128.13
2004-03-30,105.84,128.99
2004-03-31,103.87,126.97
2004-04-01,103.75,127.82
2004-04-02,104.21,128.36
2004-04-05,104.78,126.34
2004-04-06,106.07,128.24
2004-04-07,105.73,127.94
2004-04-08,106.13,128.37
2004-04-13,105.99,126.92
2004-04-14,107.72,128.44
2004-04-15,108.62,129.39
2004-04-16,108.52,129.49
2004-04-19,107.87,129.92
2004-04-20,107.84,128.61
2004-04-21,109.66,129.79
2004-04-22,109.56,130.08
2004-04-23,109.0,129.55
2004-04-26,108.79,128.93
2004-04-27,109.76,130.47
2004-04-28,109.32,130.17
2004-04-29,110.65,130.86
2004-04-30,110.38,131.87
2004-05-03,110.02,131.51
2004-05-04,109.88,132.53
2004-05-05,108.8,131.93
2004-05-06,109.48,132.64
2004-05-07,110.61,133.54
2004-05-10,113.51,134.43
2004-05-11,113.79,134.32
2004-05-12,113.17,134.18
2004-05-13,114.3,135.14
2004-05-14,114.83,135.52
2004-05-17,113.68,136.68
2004-05-18,113.85,136.43
2004-05-19,112.85,135.29
2004-05-20,113.13,134.87
2004-05-21,112.03,134.78
2004-05-24,112.48,134.62
2004-05-25,112.78,136.05
2004-05-26,111.57,135.07
2004-05-27,111.46,135.59
2004-05-28,110.87,135.77
2004-05-31,109.23,133.24
2004-06-01,109.59,134.04
2004-06-02,110.49,135.64
2004-06-03,111.39,136.19
2004-06-04,111.27,135.78
2004-06-07,109.88,135.36
2004-06-08,109.87,135.08
2004-06-09,109.05,132.57
2004-06-10,109.39,131.84
2004-06-11,110.1,132.19
2004-06-14,111.2,133.45
2004-06-15,111.2,134.01
2004-06-16,109.99,132.63
2004-06-17,109.42,131.8
2004-06-18,109.13,131.42
2004-06-21,108.31,131.19
2004-06-22,108.49,131.17
2004-06-23,108.88,131.6
2004-06-24,107.51,130.32
2004-06-25,107.79,130.84
2004-06-28,107.79,131.59
2004-06-29,108.33,131.83
2004-06-30,108.93,132.4
2004-07-01,108.19,131.64
2004-07-02,109.19,132.64
2004-07-05,109.03,133.98
2004-07-06,109.17,134.38
2004-07-07,108.41,133.96
2004-07-08,108.99,134.58
2004-07-09,108.5,134.24
2004-07-12,108.19,134.12
2004-07-13,108.28,133.97
2004-07-14,108.88,134.8
2004-07-15,109.08,134.98
2004-07-16,109.58,135.37
2004-07-19,108.17,134.26
2004-07-20,108.45,134.31
2004-07-21,109.04,134.08
2004-07-22,109.44,134.26
2004-07-23,109.97,134.06
2004-07-26,109.53,133.22
2004-07-27,109.81,133.62
2004-07-28,111.48,134.15
2004-07-29,112.26,135.0
2004-07-30,111.46,134.19
2004-08-02,111.23,134.09
2004-08-03,110.82,133.23
2004-08-04,111.59,133.72
2004-08-05,111.39,134.13
2004-08-06,111.59,134.62
2004-08-09,110.86,135.77
2004-08-10,110.82,136.08
2004-08-11,111.04,135.84
2004-08-12,110.85,135.86
2004-08-13,111.71,136.5
2004-08-16,110.77,136.66
2004-08-17,110.59,136.45
2004-08-18,109.93,135.56
2004-08-19,109.52,135.36
2004-08-20,109.62,134.76
2004-08-23,109.54,134.19
2004-08-24,109.58,133.02
2004-08-25,110.25,133.19
2004-08-26,109.95,133.04
2004-08-27,109.52,132.36
2004-08-30,109.88,132.37
2004-08-31,109.86,133.05
2004-09-01,109.38,133.09
2004-09-02,109.31,133.05
2004-09-03,109.21,132.96
2004-09-06,110.08,132.88
2004-09-07,109.73,132.54
2004-09-08,109.65,132.01
2004-09-09,109.68,133.71
2004-09-10,110.16,134.61
2004-09-13,110.26,134.91
2004-09-14,109.88,134.46
2004-09-15,109.65,134.19
2004-09-16,109.59,133.24
2004-09-17,110.0,134.32
2004-09-20,109.8,133.21
2004-09-21,109.62,134.57
2004-09-22,110.55,135.37
2004-09-23,110.71,136.34
2004-09-24,110.63,136.17
2004-09-27,111.23,136.3
2004-09-28,111.39,137.4
2004-09-29,110.87,136.62
2004-09-30,110.54,137.17
2004-10-01,110.25,136.85
2004-10-04,110.96,136.54
2004-10-05,110.95,136.51
2004-10-06,111.1,136.45
2004-10-07,111.24,136.84
2004-10-08,110.48,136.05
2004-10-11,109.2,135.32
2004-10-12,109.83,135.22
2004-10-13,109.98,134.91
2004-10-14,109.4,135.41
2004-10-15,109.28,135.66
2004-10-18,109.44,136.51
2004-10-19,108.57,135.81
2004-10-20,108.36,136.43
2004-10-21,107.67,135.73
2004-10-22,107.6,135.64
2004-10-25,106.55,136.3
2004-10-26,106.78,136.51
2004-10-27,106.61,136.37
2004-10-28,106.36,135.2
2004-10-29,106.09,135.13
2004-11-01,106.31,135.53
2004-11-02,106.39,135.17
2004-11-03,106.52,135.86
2004-11-04,106.14,136.64
2004-11-05,106.18,136.51
2004-11-08,105.72,136.56
2004-11-09,105.78,136.57
2004-11-10,105.91,137.44
2004-11-11,106.79,137.65
2004-11-12,105.97,136.93
2004-11-15,105.35,136.48
2004-11-16,105.34,136.64
2004-11-17,104.38,135.97
2004-11-18,104.07,135.54
2004-11-19,103.66,134.97
2004-11-22,103.18,134.47
2004-11-23,102.99,134.81
2004-11-24,102.89,135.26
2004-11-25,102.74,135.75
2004-11-26,103.03,136.39
2004-11-29,102.85,136.24
2004-11-30,102.7,136.54
2004-12-01,102.93,136.83
2004-12-02,102.73,136.78
2004-12-03,103.05,137.05
2004-12-06,102.32,137.47
2004-12-07,102.78,138.3
2004-12-08,104.23,138.63
2004-12-09,104.6,139.17
2004-12-10,105.82,139.59
2004-12-13,104.77,139.01
2004-12-14,104.9,139.7
2004-12-15,104.24,139.51
2004-12-16,103.67,138.93
2004-12-17,104.32,138.37
2004-12-20,104.23,139.44
2004-12-21,104.41,139.85
2004-12-22,103.99,139.18
2004-12-23,103.95,139.88
2004-12-24,103.57,140.26
2004-12-27,103.75,140.34
2004-12-28,103.05,140.49
2004-12-29,103.44,140.76
2004-12-30,103.67,141.03
2004-12-31,102.53,139.65
2005-01-03,102.79,138.84
2005-01-04,103.62,138.49
2005-01-05,104.42,138.09
2005-01-06,104.91,138.3
2005-01-07,104.59,138.06
2005-01-10,104.43,136.83
2005-01-11,104.01,136.7
2005-01-12,103.11,135.47
2005-01-13,102.56,135.71
2005-01-14,102.6,134.32
2005-01-17,102.04,133.52
2005-01-18,102.66,134.08
2005-01-19,102.41,133.98
2005-01-20,102.98,133.22
2005-01-21,103.83,134.6
2005-01-24,102.82,134.34
2005-01-25,103.53,134.85
2005-01-26,103.4,134.47
2005-01-27,103.47,134.78
2005-01-28,103.33,134.69
2005-01-31,103.54,134.96
2005-02-01,103.75,135.16
2005-02-02,103.59,135.3
2005-02-03,104.25,135.54
2005-02-04,103.96,134.71
2005-02-07,104.31,133.98
2005-02-08,105.65,134.85
2005-02-09,105.67,134.85
2005-02-10,106.41,135.96
2005-02-11,105.88,136.11
2005-02-14,105.04,136.2
2005-02-15,104.81,136.42
2005-02-16,105.06,137.0
2005-02-17,105.67,137.8
2005-02-18,105.55,137.63
2005-02-21,105.52,137.76
2005-02-22,104.16,137.42
2005-02-23,104.86,138.45
2005-02-24,104.88,139.07
2005-02-25,105.39,138.74
2005-02-28,104.13,138.04
2005-03-01,104.34,137.9
2005-03-02,104.9,137.43
2005-03-03,104.86,137.83
2005-03-04,105.47,138.33
2005-03-07,105.24,138.88
2005-03-08,104.89,138.94
2005-03-09,104.29,139.18
2005-03-10,104.12,139.62
2005-03-11,104.11,139.67
2005-03-14,104.79,140.12
2005-03-15,104.42,139.74
2005-03-16,104.19,139.33
2005-03-17,104.44,139.72
2005-03-18,104.89,139.28
2005-03-21,105.38,139.09
2005-03-22,105.09,138.45
2005-03-23,105.52,137.7
2005-03-24,106.38,138.1
2005-03-29,107.23,138.61
2005-03-30,107.49,139.13
2005-03-31,106.79,138.44
2005-04-01,107.32,139.07
2005-04-04,108.03,139.18
2005-04-05,108.63,139.16
2005-04-06,108.67,139.75
2005-04-07,108.21,139.84
2005-04-08,108.79,139.46
2005-04-11,107.75,139.76
2005-04-12,107.79,139.97
2005-04-13,107.34,138.71
2005-04-14,108.14,138.64
2005-04-15,108.08,139.08
2005-04-18,107.66,139.6
2005-04-19,107.37,139.54
2005-04-20,106.9,139.5
2005-04-21,107.42,140.27
2005-04-22,106.26,138.96
2005-04-25,105.9,137.31
2005-04-26,105.95,137.54
2005-04-27,106.31,137.35
2005-04-28,105.87,136.63
2005-04-29,105.15,136.24
2005-05-02,105.37,135.54
2005-05-03,105.19,135.23
2005-05-04,104.39,135.21
2005-05-05,104.43,135.28
2005-05-06,104.82,135.71
2005-05-09,105.63,135.46
2005-05-10,105.69,135.86
2005-05-11,105.34,135.7
2005-05-12,106.23,135.66
2005-05-13,107.0,135.2
2005-05-16,107.51,135.63
2005-05-17,107.25,135.52
2005-05-18,107.31,135.44
2005-05-19,107.28,135.62
2005-05-20,107.86,135.98
2005-05-23,107.95,135.45
2005-05-24,107.31,135.39
2005-05-25,107.71,135.33
2005-05-26,108.26,135.58
2005-05-27,107.78,135.27
2005-05-30,107.99,134.68
2005-05-31,108.24,133.47
2005-06-01,108.64,132.84
2005-06-02,108.23,132.72
2005-06-03,107.88,132.57
2005-06-06,107.11,131.44
2005-06-07,106.74,131.13
2005-06-08,106.86,131.69
2005-06-09,107.34,131.37
2005-06-10,107.47,131.42
2005-06-13,109.22,131.74
2005-06-14,109.27,132.33
2005-06-15,109.42,132.06
2005-06-16,109.17,132.26
2005-06-17,108.79,132.47
2005-06-20,109.0,133.09
2005-06-21,109.33,132.2
2005-06-22,108.82,131.79
2005-06-23,108.47,130.88
2005-06-24,109.19,131.92
2005-06-27,109.27,132.91
2005-06-28,109.91,132.94
2005-06-29,110.36,133.03
2005-06-30,110.78,133.95
2005-07-01,111.06,134.24
2005-07-04,111.54,132.67
2005-07-05,111.95,133.03
2005-07-06,111.84,133.23
2005-07-07,111.68,133.53
2005-07-08,112.43,133.84
2005-07-11,111.94,134.4
2005-07-12,111.24,135.33
2005-07-13,111.35,135.67
2005-07-14,112.07,135.24
2005-07-15,112.11,135.35
2005-07-18,112.24,135.29
2005-07-19,112.89,135.07
2005-07-20,113.03,136.35
2005-07-21,110.95,135.21
2005-07-22,111.16,134.98
2005-07-25,111.79,134.87
2005-07-26,112.25,134.56
2005-07-27,112.53,134.92
2005-07-28,112.4,136.0
2005-07-29,112.39,135.91
2005-08-01,111.85,136.67
2005-08-02,111.38,136.07
2005-08-03,111.16,136.81
2005-08-04,111.48,137.33
2005-08-05,111.52,138.13
2005-08-08,111.67,138.13
2005-08-09,112.1,138.64
2005-08-10,111.01,137.4
2005-08-11,110.39,136.94
2005-08-12,109.43,136.32
2005-08-15,109.54,135.54
2005-08-16,109.34,134.63
2005-08-17,109.67,134.85
2005-08-18,110.39,134.82
2005-08-19,110.41,134.51
2005-08-22,109.5,133.93
2005-08-23,110.04,134.61
2005-08-24,110.37,134.77
2005-08-25,110.02,135.02
2005-08-26,109.64,134.93
2005-08-29,110.45,135.73
2005-08-30,111.49,135.81
2005-08-31,111.54,136.06
2005-09-01,110.55,136.95
2005-09-02,109.77,137.66
2005-09-05,109.02,136.69
2005-09-06,109.55,136.75
2005-09-07,110.01,136.97
2005-09-08,110.45,137.16
2005-09-09,110.05,136.63
2005-09-12,109.8,135.2
2005-09-13,110.92,136.17
2005-09-14,109.97,135.42
2005-09-15,110.36,134.89
2005-09-16,110.9,135.78
2005-09-19,111.47,135.31
2005-09-20,111.43,135.43
2005-09-21,111.21,135.95
2005-09-22,111.17,135.89
2005-09-23,111.46,135.07
2005-09-26,112.38,135.21
2005-09-27,113.29,136.01
2005-09-28,113.05,136.08
2005-09-29,112.68,135.92
2005-09-30,113.15,136.25
2005-10-03,114.03,136.07
2005-10-04,114.29,136.44
2005-10-05,113.89,136.06
2005-10-06,113.84,137.3
2005-10-07,113.49,137.82
2005-10-10,114.08,137.9
2005-10-11,114.14,137.22
2005-10-12,114.5,137.49
2005-10-13,114.81,137.54
2005-10-14,114.73,137.67
2005-10-17,114.79,138.0
2005-10-18,115.85,138.29
2005-10-19,115.54,138.07
2005-10-20,115.61,138.19
2005-10-21,115.61,138.87
2005-10-24,115.66,138.15
2005-10-25,115.49,138.78
2005-10-26,115.82,139.67
2005-10-27,115.33,139.89
2005-10-28,115.36,140.03
2005-10-31,116.14,139.64
2005-11-01,116.61,140.02
2005-11-02,116.96,140.26
2005-11-03,116.9,140.76
2005-11-04,117.76,140.52
2005-11-07,117.75,139.23
2005-11-08,117.72,138.22
2005-11-09,117.29,137.68
2005-11-10,117.68,138.41
2005-11-11,118.07,138.11
2005-11-14,118.72,139.06
2005-11-15,119.23,139.11
2005-11-16,119.38,139.4
2005-11-17,118.73,138.82
2005-11-18,119.25,139.27
2005-11-21,118.88,140.41
2005-11-22,119.41,139.72
2005-11-23,118.7,139.78
2005-11-24,118.84,140.03
2005-11-25,119.39,140.44
2005-11-28,119.73,140.39
2005-11-29,119.2,140.57
2005-11-30,119.64,140.8
2005-12-01,120.2,141.18
2005-12-02,120.85,141.36
2005-12-05,120.84,142.19
2005-12-06,121.06,142.64
2005-12-07,120.99,141.68
2005-12-08,120.55,141.82
2005-12-09,120.5,142.01
2005-12-12,120.3,143.46
2005-12-13,120.31,143.47
2005-12-14,118.33,142.23
2005-12-15,116.08,139.28
2005-12-16,116.23,139.28
2005-12-19,116.26,139.24
2005-12-20,116.57,139.36
2005-12-21,117.23,139.18
2005-12-22,117.44,138.84
2005-12-23,116.65,138.34
2005-12-27,116.95,138.61
2005-12-28,117.16,139.61
2005-12-29,117.91,139.43
2005-12-30,117.74,138.9
2006-01-02,118.01,139.56
2006-01-03,117.43,139.45
2006-01-04,116.02,140.19
2006-01-05,116.07,140.31
2006-01-06,115.94,140.21
2006-01-09,114.13,137.85
2006-01-10,114.49,138.12
2006-01-11,114.42,138.31
2006-01-12,113.51,137.5
2006-01-13,114.74,138.13
2006-01-16,114.95,139.23
2006-01-17,115.3,139.23
2006-01-18,115.06,139.51
2006-01-19,115.18,139.06
2006-01-20,115.3,139.15
2006-01-23,114.32,140.35
2006-01-24,114.45,140.45
2006-01-25,114.79,141.12
2006-01-26,115.76,141.85
2006-01-27,116.82,142.19
2006-01-30,117.52,141.99
2006-01-31,117.32,142.17
2006-02-01,117.61,142.22
2006-02-02,118.55,143.04
2006-02-03,118.61,143.05
2006-02-06,118.75,142.28
2006-02-07,117.97,141.24
2006-02-08,118.44,141.51
2006-02-09,118.53,141.91
2006-02-10,117.6,140.77
2006-02-13,118.06,140.35
2006-02-14,117.31,139.57
2006-02-15,117.57,139.96
2006-02-16,118.16,140.11
2006-02-17,118.66,140.77
2006-02-20,118.26,141.11
2006-02-21,118.94,141.61
2006-02-22,118.66,140.91
2006-02-23,116.99,139.88
2006-02-24,116.94,139.11
2006-02-27,116.24,137.77
2006-02-28,116.36,138.18
2006-03-01,115.91,138.56
2006-03-02,116.37,138.73
2006-03-03,116.44,139.96
2006-03-06,117.37,141.04
2006-03-07,117.8,140.34
2006-03-08,117.8,140.35
2006-03-09,117.53,140.1
2006-03-10,118.39,141.11
2006-03-13,119.06,141.94
2006-03-14,118.27,141.31
2006-03-15,117.5,141.31
2006-03-16,117.71,142.06
2006-03-17,116.1,141.47
2006-03-20,115.88,141.07
2006-03-21,116.61,141.61
2006-03-22,117.11,141.34
2006-03-23,117.06,141.12
2006-03-24,118.24,141.52
2006-03-27,116.55,140.15
2006-03-28,116.76,141.09
2006-03-29,117.87,141.58
2006-03-30,117.31,141.9
2006-03-31,117.66,142.42
2006-04-03,118.35,142.77
2006-04-04,117.61,143.69
2006-04-05,117.57,144.16
2006-04-06,117.62,144.81
2006-04-07,117.88,143.57
